"Treatment_name","Treatment_number","Leaf_Ear_mass","Stem_mass","Sim_biom","Sim_yield","Sim_HI","RUE","Sim_Emer_Anth_days","Sim_Emer_Matur_days","No_exper","Repetition","Training_treatments","ML_model"
"14H",11,467.589204961061,439.161291681454,1512.40029154026,605.649794897755,0.400456015702662,0.162054512462872,87,126,8,9,"1C,14H,2C,9H,1H,14C,8C,15C","Random_forests"
"15C",12,461.101786000072,431.088721626048,1449.26407697679,557.073569350678,0.384383756004461,0.305469112181126,80,108,8,9,"1C,14H,2C,9H,1H,14C,8C,15C","Random_forests"
"1C",1,289.22592046245,239.050618550876,954.945458936014,426.66891992904,0.446799255325459,-0.18129900097847,46,70,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","XG_boost"
"1H",2,243.207443570907,189.28716952612,803.311251115774,370.816638018747,0.461610163562,0.199811235070229,45,68,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","XG_boost"
"2C",3,197.107360323089,142.621025589541,568.781545626127,229.053159713496,0.402708494104445,0.176114961504936,43,63,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","XG_boost"
"7C",4,494.091041522259,491.744748970711,1711.99220561867,726.156415126021,0.424158715642989,0.236152902245522,85,125,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","XG_boost"
"7H",5,459.600525455738,446.078412368689,1573.57832439569,667.899386571274,0.424446229473688,0.132727831602097,76,121,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","XG_boost"
"8C",6,402.760904421839,373.412371957921,1366.00349558355,589.830219205602,0.431792613351718,0.214675635099411,64,104,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","XG_boost"
"9C",7,288.848013882532,238.630011767378,975.921794055194,448.443768412289,0.459507894120179,0.320948362350464,53,82,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","XG_boost"
"9H",8,272.368355355118,220.476231472955,846.50011524633,353.655528444604,0.417785564437509,0.525175750255585,47,76,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","XG_boost"
"10C",9,214.767403134305,160.09462531575,482.385776139375,107.523747689319,0.222899913322181,0.253414660692215,39,54,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","XG_boost"
"14C",10,487.704276843363,483.202470972341,1662.45662002989,691.549872214381,0.415980702222441,0.142866462469101,95,138,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","XG_boost"
"14H",11,460.761321098562,447.596560663917,1561.09468486735,652.736803104884,0.418127618671861,0.14054349064827,87,129,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","XG_boost"
"15C",12,466.191886523748,454.716529233126,1514.23275598091,593.324340224055,0.391831663844641,0.237306550145149,80,111,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","XG_boost"
"1C",1,316.167322525564,269.518093528917,1046.08882025834,460.403404204417,0.4401188458268,0.437027620075944,46,72,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","Random_forests"
"1H",2,236.810444870342,182.61202351727,746.40375039773,326.981282010118,0.438075615021873,0.507431550586853,45,68,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","Random_forests"
"2C",3,180.41907729321,126.600338977328,504.100373141789,197.080956871251,0.390955784545349,0.265340145532768,43,63,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","Random_forests"
"7C",4,469.733562303073,459.37553686794,1591.99994047906,662.890841308084,0.416388734982369,0.35871651474741,85,121,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","Random_forests"
"7H",5,435.606149915494,414.998413598475,1479.24774195863,628.643178444665,0.424974911648197,0.168331252620412,77,120,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","Random_forests"
"8C",6,360.971179973584,322.188399002933,1179.03782400224,495.87824502572,0.420578742200538,0.208721519572874,64,100,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","Random_forests"
"9C",7,329.369078319388,284.784839025656,1096.95848752341,482.804570178492,0.440130210641346,0.241899349690694,53,82,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","Random_forests"
"9H",8,289.904218443868,239.806036585723,917.000932574987,387.290677551912,0.422344911323459,0.417191121055913,47,77,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","Random_forests"
"10C",9,203.019108980267,148.412288499308,462.138431151597,110.707033672021,0.239553835408477,0.314115915194798,40,54,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","Random_forests"
"14C",10,494.105785124747,491.764513034075,1660.88728147456,675.016983316063,0.406419502903757,0.270512804762946,95,135,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","Random_forests"
"14H",11,449.344852688522,432.723532081456,1508.67589632165,626.607511551677,0.415336065936645,0.189269603889037,87,129,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","Random_forests"
"15C",12,454.147909713564,438.965028217117,1467.29087924024,574.177941309562,0.39131841506905,0.154668323154545,80,111,8,10,"15C,7H,8C,1C,10C,2C,14H,14C","Random_forests"
"1C",1,318.948061487526,255.603098095278,1042.61746319733,468.066303614738,0.448933880485129,0.352523237466812,46,70,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","XG_boost"
"1H",2,281.93310152482,216.951656297235,894.955250479652,396.070492664148,0.442558991024271,0.644942045211792,47,68,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","XG_boost"
"2C",3,246.535543256662,181.519388659228,723.866796142432,295.811864226543,0.408655108651146,0.382091999053955,43,63,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","XG_boost"
"7C",4,487.98007323972,449.801072794803,1713.38960732388,775.608461289455,0.452674895408563,0.969567179679871,85,123,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","XG_boost"
"7H",5,424.377952715806,373.605890170786,1417.06848854735,619.084645660756,0.436877011001343,0.343304336071014,77,121,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","XG_boost"
"8C",6,384.975332721987,328.222116621665,1235.08026614738,521.882816803727,0.422549716895446,0.271287620067596,62,91,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","XG_boost"
"9C",7,388.251791957993,331.939969466718,1325.199162685,605.007401260291,0.456540736136958,0.387447953224182,51,85,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","XG_boost"
"9H",8,358.055834783167,298.075341404543,1156.28816464092,500.156988453208,0.432553928811103,0.262068718671799,47,78,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","XG_boost"
"10C",9,298.933054942144,234.50831199682,906.809494717689,373.368127780308,0.411738220602274,0.770098507404327,43,64,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","XG_boost"
"14C",10,519.083975945603,488.299896311312,1749.93810903461,742.55423677862,0.424331713758875,0.985862076282501,92,133,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","XG_boost"
"14H",11,445.983388553824,399.094862542138,1509.33276003684,664.254508940875,0.440098119201139,0.387447953224182,87,126,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","XG_boost"
"15C",12,461.992642444236,418.246757510042,1425.91247863095,545.673078676683,0.38268343033269,0.387447953224182,80,109,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","XG_boost"
"1C",1,324.218471302596,261.231839324151,1086.99146235178,501.541151725147,0.46140302761903,0.188570586296589,46,75,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","Random_forests"
"1H",2,251.395932239993,186.29095243694,779.168860252712,341.481975631226,0.438264403329044,0.199478931224553,47,68,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","Random_forests"
"2C",3,211.601948983556,148.158472182355,609.767557104803,250.007135938891,0.410003997467385,0.211765631613435,43,64,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","Random_forests"
"7C",4,478.970457930508,438.797245450232,1654.07536707507,736.307663694379,0.445147590219183,0.168977437013056,87,127,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","Random_forests"
"7H",5,434.315889095767,385.2784065075,1464.82334343586,645.229047832596,0.440482499629723,0.148690755199035,77,120,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","Random_forests"
"8C",6,401.06327843839,346.57608906874,1346.31756168624,598.678194179136,0.444678292266576,0.285941434998233,66,102,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","Random_forests"
"9C",7,387.850118492422,331.48362667346,1310.5119857297,591.178240563819,0.451104794920779,0.125769428089599,51,85,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","Random_forests"
"9H",8,338.865164468384,277.031878628222,1092.43522429268,476.538181196092,0.436216418693965,0.150435194210898,47,78,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","Random_forests"
"10C",9,198.490953180408,136.08381981937,568.623908308396,234.049135308618,0.411606216145383,0.623200466267394,44,64,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","Random_forests"
"14C",10,479.540564358157,439.491537263179,1635.19413259255,716.162030971256,0.437967588494098,0.145318760541337,95,138,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","Random_forests"
"14H",11,434.291458106879,385.249602567417,1450.93689515716,631.395834482862,0.435164228430811,0.239986091637115,87,126,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","Random_forests"
"15C",12,471.007769855079,429.128574377371,1483.12389665395,582.98755242152,0.393080816603918,0.165804101422571,80,110,9,1,"9C,15C,1H,7H,14H,14C,9H,1C,2C","Random_forests"
"1C",1,277.943007116429,218.706092640887,893.918212028419,397.269112273774,0.444413266144693,0.045703362673521,46,70,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","XG_boost"
"1H",2,208.54566231943,151.346958100883,651.800346036208,291.907725615895,0.447848374722525,0.0847569704055786,47,68,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","XG_boost"
"2C",3,294.980601481308,236.034146926085,719.975774883422,188.96102647677,0.262454700656235,0.558160662651062,42,60,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","XG_boost"
"7C",4,490.876195933349,453.356909101996,1657.75188582387,713.518780788558,0.430413493653759,0.222384035587311,86,124,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","XG_boost"
"7H",5,481.018835283107,441.722339420638,1515.68271282577,592.941538122043,0.391204262676183,0.439548641443253,83,114,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","XG_boost"
"8C",6,429.196855521453,381.682610884537,1431.61891036046,620.739443954471,0.433592654764652,0.295611172914505,64,100,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","XG_boost"
"9C",7,367.851115362666,313.223388967121,1255.77052708867,574.696022758882,0.457644139882177,0.155789315700531,51,85,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","XG_boost"
"9H",8,323.235851400209,265.392292709331,1067.11281655763,478.48467244813,0.448391833575442,0.238418057560921,47,80,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","XG_boost"
"10C",9,230.683185373073,172.237341861921,514.641712017391,111.721184782396,0.217085366719402,0.185690328478813,39,54,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","XG_boost"
"14C",10,511.504157272405,477.916358570817,1646.53744177131,657.11692592825,0.399090181163047,0.41309267282486,95,132,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","XG_boost"
"14H",11,452.430395163279,408.361912778471,1484.08874440226,623.296436460506,0.419985960281338,0.234600678086281,87,126,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","XG_boost"
"15C",12,486.318725989063,447.969501856134,1530.69331127634,596.405083431171,0.389630685021984,0.30164697766304,80,111,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","XG_boost"
"1C",1,316.844981845931,258.686203624921,1023.4209344371,447.889748966336,0.437639815539518,0.231101259010356,46,71,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","Random_forests"
"1H",2,224.232983598707,166.089581828223,705.838244581201,315.515679154272,0.447008477617245,0.197336693295101,46,68,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","Random_forests"
"2C",3,263.653495732159,204.401206266359,609.906537042765,141.851835053518,0.232579627267663,0.680018139637535,42,57,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","Random_forests"
"7C",4,503.82868817131,468.744806035046,1727.03651461523,754.463020408974,0.436854122089632,0.183171868936284,86,124,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","Random_forests"
"7H",5,463.591378558455,421.317293570356,1506.15218919552,621.243517066716,0.412470613211098,0.441261688776893,81,114,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","Random_forests"
"8C",6,382.604624716396,329.413777130714,1247.0105465402,534.992144693093,0.429019743399456,0.229526709084975,64,100,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","Random_forests"
"9C",7,366.601484606251,311.860335238124,1242.24365264063,563.781832796255,0.45384158864312,0.194181265587797,51,85,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","Random_forests"
"9H",8,355.78340134122,300.115360063903,894.019656976388,238.120895571265,0.266348612933859,0.792411430531736,47,62,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","Random_forests"
"10C",9,220.8742784225,162.907937338682,503.684435451049,119.902219689867,0.238050277615774,0.423617345881985,39,54,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","Random_forests"
"14C",10,495.712369304956,459.089195633358,1617.08618759786,662.284622659597,0.409554313022366,0.301410123550036,95,133,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","Random_forests"
"14H",11,461.540416806982,418.929934709532,1550.5556880493,670.085336532792,0.432158187995042,0.170328391320889,87,129,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","Random_forests"
"15C",12,467.047780841934,425.347341560215,1471.57990123862,579.184778836476,0.393580245523182,0.198530377546831,80,110,9,2,"1H,7C,15C,1C,8C,14C,9C,14H,10C","Random_forests"
"1C",1,264.265523236435,221.839342094049,876.575579801937,390.470714478314,0.445450139697641,0.0516659021377563,46,71,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","XG_boost"
"1H",2,207.853245099657,163.582909271922,667.964474783702,296.528320412123,0.443928280030377,0.115721859037876,47,68,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","XG_boost"
"2C",3,182.576362854999,138.770378507942,544.442589420612,223.095848057671,0.409769280347973,0.197609230875969,43,64,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","XG_boost"
"7C",4,504.745698519476,504.165360271383,1766.54059290489,757.629534114124,0.428877511876635,0.158599466085434,86,124,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","XG_boost"
"7H",5,460.510563973979,448.785069594687,1593.42850142157,684.132867852905,0.429346448392607,0.260434508323669,76,119,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","XG_boost"
"8C",6,412.613674339886,390.416693538517,1397.34094494573,594.310577067324,0.425315367174335,0.217300802469254,64,100,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","XG_boost"
"9C",7,353.806434440779,321.225406549109,1244.22191064668,569.19006965679,0.457466682419181,0.106120310723782,51,85,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","XG_boost"
"9H",8,301.675333735226,262.413195335268,1032.31004468118,468.221515611048,0.453566753538325,0.429307162761688,46,79,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","XG_boost"
"10C",9,208.331970530136,164.061040830212,478.887314186549,106.494302826201,0.222378625767305,0.180969744920731,39,54,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","XG_boost"
"14C",10,479.833906474164,472.808951753273,1619.30460240532,666.661744177898,0.41169631901721,0.115986108779907,95,138,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","XG_boost"
"14H",11,460.795106986089,449.136895886211,1575.93020211829,665.998199245992,0.422606406267732,0.220661669969559,93,132,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","XG_boost"
"15C",12,407.282579622274,384.028326199311,1370.87409113673,579.563185352439,0.422769085140317,0.536047697067261,77,113,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","XG_boost"
"1C",1,263.642242472821,221.175767711204,871.648341403085,386.830331226434,0.443791736703997,0.187103272583114,46,71,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","Random_forests"
"1H",2,206.469378122358,162.20242403714,659.094097199226,290.422295039728,0.440638592082461,0.212000297101875,47,68,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","Random_forests"
"2C",3,189.177070791732,145.165872238824,557.475120618903,223.132177588347,0.40025495189925,0.278582641856242,43,64,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","Random_forests"
"7C",4,511.435020368141,512.657125583456,1795.67002680355,771.577880852098,0.429688010232913,0.236080322897392,86,124,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","Random_forests"
"7H",5,445.942888114033,430.851336916503,1548.09437980874,671.300154778204,0.43362999280518,0.234463188866653,76,118,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","Random_forests"
"8C",6,375.848718949996,346.823780942474,1261.50650880519,538.834008912718,0.42713533790885,0.263223433135519,64,100,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","Random_forests"
"9C",7,349.608173316426,316.39743931651,1216.29383266087,550.288220027931,0.452430329950843,0.191336834113576,51,85,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","Random_forests"
"9H",8,296.742231753605,256.981284685448,1004.79137827883,451.067861840338,0.448916931008108,0.445346526925949,47,79,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","Random_forests"
"10C",9,194.88163226669,150.741666491366,474.343327003726,128.72002824567,0.27136468654203,0.496805371074508,39,54,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","Random_forests"
"14C",10,483.568126868839,477.481923386126,1670.57522855188,709.525178296936,0.424719082487521,0.189587092748305,95,137,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","Random_forests"
"14H",11,433.504499459763,415.662786022577,1464.58127112715,615.413985644812,0.420197907604803,0.285651384703718,88,125,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","Random_forests"
"15C",12,403.702665068313,379.751009410147,1359.43662743439,575.982952958433,0.423692389431542,0.36864349942856,75,110,9,3,"2C,8C,1C,1H,7C,9C,7H,10C,14C","Random_forests"
"1C",1,286.626712419709,225.51388745489,913.731184586484,401.590584712427,0.439506269991398,0.267799288034439,46,71,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","XG_boost"
"1H",2,200.0835710687,143.863896648801,620.823335527577,276.875867810075,0.445981734199449,0.0649066716432571,47,68,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","XG_boost"
"2C",3,358.239211538953,298.057231155416,896.578896851032,240.282454156663,0.267999230185524,0.478002548217773,42,61,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","XG_boost"
"7C",4,564.301181349592,526.121012562986,1913.79935173445,823.377157822798,0.430231704842299,0.109915122389793,86,124,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","XG_boost"
"7H",5,470.609688014962,419.254373652795,1607.33331652603,717.469254858281,0.446372415404767,0.0316684134304523,76,121,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","XG_boost"
"8C",6,454.210034996169,401.063883351033,1423.04992091057,567.776002563365,0.398985302075744,0.26878634095192,65,91,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","XG_boost"
"9C",7,391.815435375228,333.393864563351,1321.00144975917,595.792149820594,0.451015515485778,0.0587038323283195,51,85,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","XG_boost"
"9H",8,338.090461573713,277.242576962784,1089.51059047772,474.17755194123,0.435220690909773,0.0169667750597,47,78,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","XG_boost"
"10C",9,225.452464848492,167.026789480523,510.500026904626,118.020772619092,0.231186613906175,0.46847140789032,39,54,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","XG_boost"
"14C",10,469.745639129952,418.291952372108,1527.12594870636,639.088357204301,0.418490929150721,0.385827213525772,95,133,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","XG_boost"
"14H",11,444.85375107423,390.759020191427,1475.23450904509,639.621737779436,0.433572922716849,0.690622210502625,88,125,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","XG_boost"
"15C",12,503.622875825091,456.352355364631,1575.79279401008,615.817562820391,0.390798565116711,0.0789317041635513,80,111,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","XG_boost"
"1C",1,307.778643289904,246.515015978212,981.842639267075,427.548979999039,0.435455706342307,0.150186124185407,46,71,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","Random_forests"
"1H",2,235.022465315243,175.939973291878,738.151547145135,327.189108558405,0.443254653903846,0.146544230660411,47,68,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","Random_forests"
"2C",3,252.544930228166,192.494847415878,658.919865295186,213.880087659069,0.324591955598811,0.682576152349143,38,54,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","Random_forests"
"7C",4,544.213246971022,502.804626704423,1840.45532476909,793.437451094019,0.431109324098137,0.200316757352581,86,124,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","Random_forests"
"7H",5,476.863396907168,426.233235376902,1588.01743044574,684.920798161669,0.431305592136618,0.158852651036006,77,120,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","Random_forests"
"8C",6,416.257480237593,359.603061987824,1297.80545760547,521.944915380053,0.402175004212938,0.244915822745671,64,91,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","Random_forests"
"9C",7,385.690568939291,326.889152820037,1295.80024676318,583.220525003847,0.45008520909044,0.174708652387483,51,85,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","Random_forests"
"9H",8,344.263736978564,283.587709298056,1106.49795930447,478.646513027854,0.432577854304154,0.171368935521022,47,78,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","Random_forests"
"10C",9,250.149584311384,190.214289039034,584.928754362023,144.564881020509,0.247149554441351,0.487183002221678,39,54,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","Random_forests"
"14C",10,504.640367977565,457.505664948924,1677.36293209648,715.216899170033,0.426393647721847,0.306218502971401,95,135,9,4,"1H,9C,14C,9H,15C,10C,7H,7C,1C","Random_forests"
